category,unit,normal_range_lower,normal_range_upper,outlier_range_min,outlier_range_max,total_values,segment,bin_num,binning_method,bin_min,bin_max,count,percentage,token
creatinine,mg/dL,0.6,1.2,0.0,20.0,8243005,above,2,quantile,1.42,1.81,561742,19.855244633882453,lab_creatinine_above_1p4_to_1p8
creatinine,mg/dL,0.6,1.2,0.0,20.0,8243005,above,3,quantile,1.81,2.63,562373,19.87754786092259,lab_creatinine_above_1p8_to_2p6
creatinine,mg/dL,0.6,1.2,0.0,20.0,8243005,above,4,quantile,2.63,4.87,566414,20.020380413171697,lab_creatinine_above_3_to_5
creatinine,mg/dL,0.6,1.2,0.0,20.0,8243005,above,5,quantile,4.87,20.0,565033,19.971567803754223,lab_creatinine_above_5_to_20
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,below,1,quantile,4.999,56.0,33613,21.786163358956742,lab_glucose_serum_below_5_to_56
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,below,2,quantile,56.0,63.0,34124,22.11736644932139,lab_glucose_serum_below_56_to_63
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,below,3,quantile,63.0,66.0,27724,17.969225982914846,lab_glucose_serum_below_63_to_66
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,below,4,quantile,66.0,69.0,39953,25.895415008490723,lab_glucose_serum_below_66_to_69
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,below,5,quantile,69.0,70.0,18872,12.231829200316295,lab_glucose_serum_below_69_to_70
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,normal,1,quantile,69.999,84.0,617445,20.393896545676323,lab_glucose_serum_normal_70_to_84
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,normal,2,quantile,84.0,91.0,608348,20.093427229581746,lab_glucose_serum_normal_84_to_91
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,normal,3,quantile,91.0,97.0,610197,20.154498765852917,lab_glucose_serum_normal_91_to_97
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,normal,4,quantile,97.0,103.0,597148,19.72349688548377,lab_glucose_serum_normal_97_to_103
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,normal,5,quantile,103.0,110.0,594459,19.634680573405245,lab_glucose_serum_normal_103_to_110
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,above,1,quantile,109.999,120.0,763282,21.607930662753198,lab_glucose_serum_above_110_to_120
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,above,2,quantile,120.0,133.0,662254,18.74790511649817,lab_glucose_serum_above_120_to_133
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,above,3,quantile,133.0,154.0,717864,20.322181758886835,lab_glucose_serum_above_133_to_154
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,above,4,quantile,154.0,193.0,684107,19.366546861977753,lab_glucose_serum_above_154_to_193
glucose_serum,mg/dL,70.0,110.0,0.0,2000.0,6616678,above,5,quantile,193.0,1977.0,704909,19.955435599884044,lab_glucose_serum_above_193_to_1977
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,below,1,quantile,0.599,1.1,6960,22.862398580954572,lab_magnesium_below_0p6_to_1p1
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,below,2,quantile,1.1,1.2,7696,25.28003153434287,lab_magnesium_below_1p1_to_1p2
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,below,3,quantile,1.2,1.3,15787,51.857569884702556,lab_magnesium_below_1p2_to_1p3
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,normal,1,quantile,1.2990000000000002,1.7,406339,24.81408019619745,lab_magnesium_normal_1p3_to_1p7
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,normal,2,quantile,1.7,1.8,267194,16.316852047041465,lab_magnesium_normal_1p7_to_1p8
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,normal,3,quantile,1.8,1.9,331220,20.226755597135693,lab_magnesium_normal_1p8_to_1p9
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,normal,4,quantile,1.9,2.0,343073,20.95058789619025,lab_magnesium_normal_1p9_to_2p0
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,normal,5,quantile,2.0,2.1,289708,17.69172426343514,lab_magnesium_normal_2p0_to_2p1
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,above,1,quantile,2.099,2.2,499027,56.01368051704901,lab_magnesium_above_2p1_to_2p2
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,above,2,quantile,2.2,2.3,139254,15.630675427824833,lab_magnesium_above_2p2_to_2p3
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,above,3,quantile,2.3,2.4,87822,9.857649887417471,lab_magnesium_above_2p3_to_2p4
magnesium,mg/dL,1.3,2.1,0.0,10.0,2253384,above,4,quantile,2.4,10.0,164799,18.497994167708683,lab_magnesium_above_2_to_10
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,below,1,quantile,0.699,1.7,61200,21.538829723585017,lab_phosphate_below_1_to_2
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,below,2,quantile,1.7,2.0,80512,28.335527103027403,lab_phosphate_below_1p7_to_2p0
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,below,3,quantile,2.0,2.1,39758,13.99249660376296,lab_phosphate_below_2p0_to_2p1
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,below,4,quantile,2.1,2.2,47052,16.55955908748566,lab_phosphate_below_2p1_to_2p2
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,below,5,quantile,2.2,2.3,55616,19.57358748213896,lab_phosphate_below_2p2_to_2p3
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,normal,1,quantile,2.299,2.8,447574,24.609475088332033,lab_phosphate_normal_2p3_to_2p8
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,normal,2,quantile,2.8,3.1,300326,16.513169253304273,lab_phosphate_normal_2p8_to_3p1
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,normal,3,quantile,3.1,3.5,401004,22.048863312706946,lab_phosphate_normal_3p1_to_3p5
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,normal,4,quantile,3.5,3.9,323094,17.76504833656457,lab_phosphate_normal_3p5_to_3p9
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,normal,5,quantile,3.9,4.7,346708,19.06344400909218,lab_phosphate_normal_3p9_to_4p7
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,above,1,quantile,4.699,4.9,70284,24.998932946348543,lab_phosphate_above_4p7_to_4p9
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,above,2,quantile,4.9,5.2,48436,17.22793688733336,lab_phosphate_above_4p9_to_5p2
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,above,3,quantile,5.2,5.7,52586,18.704027771849702,lab_phosphate_above_5p2_to_5p7
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,above,4,quantile,5.7,6.7,57396,20.414870459686714,lab_phosphate_above_6_to_7
phosphate,mg/dL,2.3,4.7,0.0,15.0,2301560,above,5,quantile,6.7,15.0,52446,18.65423193478168,lab_phosphate_above_7_to_15
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,below,1,quantile,1.199,3.1,263365,20.09804632322472,lab_potassium_below_1_to_3
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,below,2,quantile,3.1,3.3,359567,27.43946318722284,lab_potassium_below_3p1_to_3p3
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,below,3,quantile,3.3,3.4,292677,22.334918853083906,lab_potassium_below_3p3_to_3p4
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,below,4,quantile,3.4,3.5,394792,30.12757163646853,lab_potassium_below_3p4_to_3p5
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,normal,1,quantile,3.499,3.8,2187574,28.224856567743878,lab_potassium_normal_3p5_to_3p8
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,normal,2,quantile,3.8,4.0,1532934,19.77845882142405,lab_potassium_normal_3p8_to_4p0
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,normal,3,quantile,4.0,4.2,1426783,18.408860924611155,lab_potassium_normal_4p0_to_4p2
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,normal,4,quantile,4.2,4.4,1092709,14.09851954506812,lab_potassium_normal_4p2_to_4p4
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,normal,5,quantile,4.4,5.0,1510523,19.489304141152797,lab_potassium_normal_4p4_to_5p0
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,above,1,quantile,4.999,5.1,241138,34.5894105091631,lab_potassium_above_5p0_to_5p1
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,above,2,quantile,5.1,5.2,86372,12.389405919006691,lab_potassium_above_5p1_to_5p2
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,above,3,quantile,5.2,5.4,127359,18.26867906773923,lab_potassium_above_5p2_to_5p4
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,above,4,quantile,5.4,5.7,113110,16.22476848398609,lab_potassium_above_5p4_to_5p7
potassium,mmol/L,3.5,5.0,0.0,15.0,9229997,above,5,quantile,5.7,11.0,129165,18.527736020104886,lab_potassium_above_6_to_11
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,normal,1,quantile,-0.001,0.01,666269,24.346081972975796,lab_basophils_absolute_normal_-0p0_to_0p0
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,normal,2,quantile,0.01,0.02,500391,18.284747308578567,lab_basophils_absolute_normal_0p0_to_0p0
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,normal,3,quantile,0.02,0.04,812365,29.68456416548944,lab_basophils_absolute_normal_0p0_to_0p0
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,normal,4,quantile,0.04,0.05,249803,9.128031343339211,lab_basophils_absolute_normal_0p0_to_0p1
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,normal,5,quantile,0.05,0.2,507830,18.556575209616984,lab_basophils_absolute_normal_0p1_to_0p2
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,above,1,quantile,0.199,0.25,5951,20.976383503701094,lab_basophils_absolute_above_0p2_to_0p2
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,above,2,quantile,0.25,0.9,7028,24.772647162495595,lab_basophils_absolute_above_0p2_to_0p9
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,above,3,quantile,0.9,1.0,5832,20.556926330630947,lab_basophils_absolute_above_0p9_to_1p0
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,above,4,quantile,1.0,2.4,3911,13.785689108212901,lab_basophils_absolute_above_1_to_2
basophils_absolute,10^3/µL,0.0,0.2,0.0,50.0,2763527,above,5,quantile,2.4,50.0,5648,19.90835389495946,lab_basophils_absolute_above_2_to_50
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,normal,1,quantile,-0.001,0.04,859697,43.00065273988191,lab_eosinophils_absolute_normal_-0p0_to_0p0
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,normal,2,quantile,0.04,0.1,366896,18.35154419249074,lab_eosinophils_absolute_normal_0p0_to_0p1
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,normal,3,quantile,0.1,0.2,399440,19.979342408335064,lab_eosinophils_absolute_normal_0p1_to_0p2
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,normal,4,quantile,0.2,0.5,373232,18.66846065929229,lab_eosinophils_absolute_normal_0p2_to_0p5
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,above,1,quantile,0.499,0.56,25744,20.288918486527383,lab_eosinophils_absolute_above_0p5_to_0p6
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,above,2,quantile,0.56,0.67,25215,19.87201210525901,lab_eosinophils_absolute_above_0p6_to_0p7
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,above,3,quantile,0.67,0.9,27198,21.43481995791531,lab_eosinophils_absolute_above_0p7_to_0p9
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,above,4,quantile,0.9,1.37,23419,18.456579476226878,lab_eosinophils_absolute_above_0p9_to_1p4
eosinophils_absolute,10^3/µL,0.0,0.5,0.0,50.0,2121752,above,5,quantile,1.37,50.0,25311,19.94766997407142,lab_eosinophils_absolute_above_1_to_50
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,below,1,quantile,1.999,7.7,1524360,20.068458885173385,lab_hemoglobin_below_2_to_8
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,below,2,quantile,7.7,8.6,1565988,20.616498591326785,lab_hemoglobin_below_7p7_to_8p6
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,below,3,quantile,8.6,9.6,1524224,20.066668422022698,lab_hemoglobin_below_9_to_10
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,below,4,quantile,9.6,10.7,1462400,19.25274493799205,lab_hemoglobin_below_10_to_11
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,below,5,quantile,10.7,12.0,1518828,19.995629163485084,lab_hemoglobin_below_11_to_12
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,normal,1,quantile,11.999,12.4,506252,22.197336943939725,lab_hemoglobin_normal_12p0_to_12p4
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,normal,2,quantile,12.4,12.9,447552,19.6235521912686,lab_hemoglobin_normal_12p4_to_12p9
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,normal,3,quantile,12.9,13.5,441568,19.361175224318274,lab_hemoglobin_normal_12p9_to_13p5
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,normal,4,quantile,13.5,14.4,458292,20.09446272352904,lab_hemoglobin_normal_13p5_to_14p4
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,normal,5,quantile,14.4,18.0,427024,18.72347291694436,lab_hemoglobin_normal_14_to_18
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,above,1,quantile,17.999,18.1,1428,21.755027422303474,lab_hemoglobin_above_18p0_to_18p1
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,above,2,quantile,18.1,18.3,1292,19.683120048750762,lab_hemoglobin_above_18p1_to_18p3
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,above,3,quantile,18.3,18.6,1396,21.267519804996954,lab_hemoglobin_above_18p3_to_18p6
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,above,4,quantile,18.6,19.1,1248,19.012797074954296,lab_hemoglobin_above_18p6_to_19p1
hemoglobin,g/dL,12.0,18.0,2.0,25.0,9777180,above,5,quantile,19.1,24.6,1200,18.281535648994517,lab_hemoglobin_above_19_to_25
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,below,1,quantile,-0.001,0.01,49368,20.779526896203386,lab_monocytes_absolute_below_-0p0_to_0p0
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,below,2,quantile,0.01,0.05,48404,20.373768835760586,lab_monocytes_absolute_below_0p0_to_0p1
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,below,3,quantile,0.05,0.1,48637,20.47184106406263,lab_monocytes_absolute_below_0p1_to_0p1
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,below,4,quantile,0.1,0.16,51848,21.8233858068861,lab_monocytes_absolute_below_0p1_to_0p2
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,below,5,quantile,0.16,0.2,39323,16.551477397087297,lab_monocytes_absolute_below_0p2_to_0p2
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,normal,1,quantile,0.199,0.38,311731,20.156372549970484,lab_monocytes_absolute_normal_0p2_to_0p4
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,normal,2,quantile,0.38,0.49,318007,20.562175611339466,lab_monocytes_absolute_normal_0p4_to_0p5
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,normal,3,quantile,0.49,0.59,320299,20.71037519971705,lab_monocytes_absolute_normal_0p5_to_0p6
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,normal,4,quantile,0.59,0.69,306685,19.830100681317216,lab_monocytes_absolute_normal_0p6_to_0p7
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,normal,5,quantile,0.69,0.8,289841,18.740975957655785,lab_monocytes_absolute_normal_0p7_to_0p8
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,above,1,quantile,0.799,0.89,216752,21.217080791548877,lab_monocytes_absolute_above_0p8_to_0p9
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,above,2,quantile,0.89,1.01,204011,19.969909709551366,lab_monocytes_absolute_above_0p9_to_1p0
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,above,3,quantile,1.01,1.18,194165,19.006119859983244,lab_monocytes_absolute_above_1p0_to_1p2
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,above,4,quantile,1.18,1.54,205424,20.108223243721564,lab_monocytes_absolute_above_1p2_to_1p5
monocytes_absolute,10^3/µL,0.2,0.8,0.0,50.0,2771475,above,5,quantile,1.54,50.0,201240,19.698666395194948,lab_monocytes_absolute_above_2_to_50
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,below,1,quantile,-0.001,0.11,106241,20.673960084687714,lab_neutrophils_absolute_below_-0p0_to_0p1
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,below,2,quantile,0.11,0.64,100167,19.49199047263217,lab_neutrophils_absolute_below_0p1_to_0p6
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,below,3,quantile,0.64,1.26,102976,20.03860763434834,lab_neutrophils_absolute_below_0p6_to_1p3
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,below,4,quantile,1.26,1.68,103469,20.134542935425618,lab_neutrophils_absolute_below_1p3_to_1p7
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,below,5,quantile,1.68,2.0,101035,19.660898872906156,lab_neutrophils_absolute_below_1p7_to_2p0
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,normal,1,quantile,1.999,3.19,546521,20.07304618533119,lab_neutrophils_absolute_normal_2_to_3
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,normal,2,quantile,3.19,4.15,546246,20.0629457725365,lab_neutrophils_absolute_normal_3p2_to_4p2
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,normal,3,quantile,4.15,5.11,544844,20.011452031670487,lab_neutrophils_absolute_normal_4p2_to_5p1
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,normal,4,quantile,5.11,6.18,541851,19.901522811690477,lab_neutrophils_absolute_normal_5_to_6
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,normal,5,quantile,6.18,7.5,543199,19.95103319877135,lab_neutrophils_absolute_normal_6_to_8
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,above,1,quantile,7.499,8.49,325979,20.046848690659658,lab_neutrophils_absolute_above_7p5_to_8p5
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,above,2,quantile,8.49,9.77,325597,20.02335669823121,lab_neutrophils_absolute_above_8_to_10
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,above,3,quantile,9.77,11.58,325136,19.995006414174895,lab_neutrophils_absolute_above_10_to_12
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,above,4,quantile,11.58,14.77,324290,19.942979645603,lab_neutrophils_absolute_above_12_to_15
neutrophils_absolute,10^3/µL,2.0,7.5,0.0,50.0,4855651,above,5,quantile,14.77,49.99,325084,19.991808551331232,lab_neutrophils_absolute_above_15_to_50
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,below,1,quantile,-0.001,43.0,651408,20.001823908119245,lab_platelet_count_below_0_to_43
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,below,2,quantile,43.0,81.0,660103,20.268808438369255,lab_platelet_count_below_43_to_81
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,below,3,quantile,81.0,110.0,651008,19.98954169856203,lab_platelet_count_below_81_to_110
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,below,4,quantile,110.0,133.0,665791,20.443461458272882,lab_platelet_count_below_110_to_133
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,below,5,quantile,133.0,150.0,628433,19.29636449667659,lab_platelet_count_below_133_to_150
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,normal,1,quantile,149.999,182.0,1438371,20.121897735779214,lab_platelet_count_normal_150_to_182
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,normal,2,quantile,182.0,213.0,1465470,20.50099555320037,lab_platelet_count_normal_182_to_213
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,normal,3,quantile,213.0,245.0,1405204,19.65791244811519,lab_platelet_count_normal_213_to_245
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,normal,4,quantile,245.0,286.0,1439837,20.142406145696164,lab_platelet_count_normal_245_to_286
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,normal,5,quantile,286.0,350.0,1399405,19.57678811720906,lab_platelet_count_normal_286_to_350
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,above,1,quantile,349.999,372.0,327291,20.647307417400615,lab_platelet_count_above_350_to_372
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,above,2,quantile,372.0,400.0,307475,19.39720569207602,lab_platelet_count_above_372_to_400
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,above,3,quantile,400.0,442.0,322174,20.32449905403334,lab_platelet_count_above_400_to_442
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,above,4,quantile,442.0,513.0,313345,19.76751741632185,lab_platelet_count_above_442_to_513
platelet_count,10^3/µL,150.0,350.0,0.0,2000.0,11932983,above,5,quantile,513.0,1997.0,314866,19.863470420168174,lab_platelet_count_above_513_to_1997
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,below,1,quantile,-0.001,1.0,113132,23.044895298622993,lab_wbc_below_0_to_1
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,below,2,quantile,1.0,2.47,83808,17.07162063065265,lab_wbc_below_1_to_2
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,below,3,quantile,2.47,3.42,98428,20.0497025992015,lab_wbc_below_2p5_to_3p4
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,below,4,quantile,3.42,4.01,98050,19.972704310274587,lab_wbc_below_3p4_to_4p0
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,below,5,quantile,4.01,4.5,97502,19.861077161248268,lab_wbc_below_4p0_to_4p5
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,normal,1,quantile,4.499,5.82,374614,20.07728339746819,lab_wbc_normal_4_to_6
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,normal,2,quantile,5.82,6.93,373436,20.014148971519834,lab_wbc_normal_6_to_7
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,normal,3,quantile,6.93,8.06,374434,20.06763637143194,lab_wbc_normal_7_to_8
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,normal,4,quantile,8.06,9.35,370850,19.875553364132355,lab_wbc_normal_8_to_9
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,normal,5,quantile,9.35,11.0,372526,19.965377895447673,lab_wbc_normal_9_to_11
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,above,1,quantile,10.999,12.07,186972,20.123471140558202,lab_wbc_above_11_to_12
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,above,2,quantile,12.07,13.49,185254,19.938565788850575,lab_wbc_above_12_to_13
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,above,3,quantile,13.49,15.57,185810,19.998407101743148,lab_wbc_above_13_to_16
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,above,4,quantile,15.57,19.77,185478,19.96267451922456,lab_wbc_above_16_to_20
wbc,10^3/µL,4.5,11.0,0.0,500.0,3279590,above,5,quantile,19.77,498.57,185610,19.976881449623516,lab_wbc_above_20_to_499
inr,(no units),0.9,1.1,0.0,15.0,1926655,below,1,quantile,0.799,0.88,2265,23.747116795973998,lab_inr_below_0p8_to_0p9
inr,(no units),0.9,1.1,0.0,15.0,1926655,below,2,quantile,0.88,0.89,2926,30.677290836653388,lab_inr_below_0p9_to_0p9
inr,(no units),0.9,1.1,0.0,15.0,1926655,below,3,quantile,0.89,0.9,4347,45.575592367372614,lab_inr_below_0p9_to_0p9
inr,(no units),0.9,1.1,0.0,15.0,1926655,normal,1,quantile,0.899,0.98,194904,22.17673436367505,lab_inr_normal_0p9_to_1p0
inr,(no units),0.9,1.1,0.0,15.0,1926655,normal,2,quantile,0.98,1.01,157051,17.869711799396267,lab_inr_normal_1p0_to_1p0
inr,(no units),0.9,1.1,0.0,15.0,1926655,normal,3,quantile,1.01,1.04,190055,21.625001280057166,lab_inr_normal_1p0_to_1p0
inr,(no units),0.9,1.1,0.0,15.0,1926655,normal,4,quantile,1.04,1.07,176930,20.13160125479737,lab_inr_normal_1p0_to_1p1
inr,(no units),0.9,1.1,0.0,15.0,1926655,normal,5,quantile,1.07,1.1,159927,18.196951302074147,lab_inr_normal_1p1_to_1p1
inr,(no units),0.9,1.1,0.0,15.0,1926655,above,1,quantile,1.0990000000000002,1.15,244801,22.407598781134126,lab_inr_above_1p1_to_1p1
inr,(no units),0.9,1.1,0.0,15.0,1926655,above,2,quantile,1.15,1.23,195986,17.9393697522451,lab_inr_above_1p1_to_1p2
inr,(no units),0.9,1.1,0.0,15.0,1926655,above,3,quantile,1.23,1.39,221177,20.245201104631523,lab_inr_above_1p2_to_1p4
inr,(no units),0.9,1.1,0.0,15.0,1926655,above,4,quantile,1.39,1.79,214968,19.676866903251376,lab_inr_above_1p4_to_1p8
inr,(no units),0.9,1.1,0.0,15.0,1926655,above,5,quantile,1.79,14.98,215559,19.730963458737875,lab_inr_above_2_to_15
ptt,sec,25.0,40.0,1.0,200.0,1366152,below,1,quantile,1.999,22.3,28133,20.395247174475674,lab_ptt_below_2_to_22
ptt,sec,25.0,40.0,1.0,200.0,1366152,below,2,quantile,22.3,23.4,30243,21.924908836514692,lab_ptt_below_22_to_23
ptt,sec,25.0,40.0,1.0,200.0,1366152,below,3,quantile,23.4,24.0,25299,18.34071582366118,lab_ptt_below_23p4_to_24p0
ptt,sec,25.0,40.0,1.0,200.0,1366152,below,4,quantile,24.0,24.6,30117,21.83356411167255,lab_ptt_below_24p0_to_24p6
ptt,sec,25.0,40.0,1.0,200.0,1366152,below,5,quantile,24.6,25.0,24147,17.5055640536759,lab_ptt_below_24p6_to_25p0
ptt,sec,25.0,40.0,1.0,200.0,1366152,normal,1,quantile,24.999,27.0,163026,20.776377330597576,lab_ptt_normal_25_to_27
